id,section,route,source_file,context,ru_text,kk_proposed,review_status,notes
ER-022,ERRORS,"/configurator, /cart",src/lib/pricing/engine.ts,"Ошибка расчёта: недоступны цвет, сборка или доставка",Часть выбранных опций недоступна,Таңдалған опциялардың бір бөлігі қолжетімсіз,NEEDS_REVIEW,
ER-023,ERRORS,/configurator,src/lib/pricing/engine.ts,Предупреждение расчёта: стоимость сборки не автоматизирована,Стоимость сборки будет рассчитана индивидуально менеджером,Құрастыру құнын менеджер жеке есептейді,NEEDS_REVIEW,
ER-024,ERRORS,"/configurator, /cart, /order",src/lib/pricing/engine.ts,"Примечание к доставке с индивидуальным расчётом (детализация стоимости, корзина, оформление заказа)",Стоимость доставки рассчитывается индивидуально.,Жеткізу құны жеке есептеледі.,NEEDS_REVIEW,
ER-025,ERRORS,/configurator,src/lib/pricing/engine.ts,Предупреждение расчёта: промокод не найден,Промокод «{код}» не найден или недействителен,«{Код}» промокоды табылмады немесе жарамсыз,NEEDS_REVIEW,ДИНАМИЧЕСКАЯ СТРОКА
ER-026,ERRORS,/configurator,src/lib/pricing/engine.ts,Предупреждение расчёта: промокод действует от суммы,Промокод «{код}» действует от суммы {сумма} ₸,«{Код}» промокоды {сома} ₸ сомасынан бастап жарамды,NEEDS_REVIEW,ДИНАМИЧЕСКАЯ СТРОКА
ER-028,ERRORS,/configurator,src/lib/pricing/engine.ts,Причина скидки в детализации: скидка по уровню цены,Скидка по уровню цены: {N}%,Баға деңгейі бойынша жеңілдік: {N}%,NEEDS_REVIEW,ДИНАМИЧЕСКАЯ СТРОКА: внутреннее имя уровня цены клиенту не показывается
ER-029,ERRORS,/configurator,src/lib/pricing/engine.ts,Причина скидки в детализации: скидка за количество,Скидка за количество (от {N} шт.): {P}%,Саны бойынша жеңілдік ({N} данадан бастап): {P}%,NEEDS_REVIEW,ДИНАМИЧЕСКАЯ СТРОКА
ER-030,ERRORS,/configurator,src/lib/pricing/engine.ts,Причина скидки в детализации: промокод в процентах,Промокод {код}: {N}%,{Код} промокоды: {N}%,NEEDS_REVIEW,ДИНАМИЧЕСКАЯ СТРОКА
ER-031,ERRORS,/configurator,src/lib/pricing/engine.ts,Причина скидки в детализации: промокод фиксированной суммой,Промокод {код}: −{сумма} ₸,{Код} промокоды: −{сома} ₸,NEEDS_REVIEW,ДИНАМИЧЕСКАЯ СТРОКА
ER-035,ERRORS,"/configurator, /cart",src/lib/pricing/compatibility.ts,Ошибка совместимости: модель недоступна,Выбранная модель недоступна,Таңдалған модель қолжетімсіз,NEEDS_REVIEW,
ER-036,ERRORS,"/configurator, /cart",src/lib/pricing/compatibility.ts,Ошибка совместимости: высота недоступна,Высота {H} мм недоступна,{H} мм биіктік қолжетімсіз,NEEDS_REVIEW,ДИНАМИЧЕСКАЯ СТРОКА
ER-037,ERRORS,"/configurator, /cart",src/lib/pricing/compatibility.ts,Ошибка совместимости: ширина недоступна,Ширина {W} мм недоступна,{W} мм ен қолжетімсіз,NEEDS_REVIEW,ДИНАМИЧЕСКАЯ СТРОКА
ER-038,ERRORS,"/configurator, /cart",src/lib/pricing/compatibility.ts,Ошибка совместимости: глубина недоступна,Глубина {D} мм недоступна,{D} мм тереңдік қолжетімсіз,NEEDS_REVIEW,ДИНАМИЧЕСКАЯ СТРОКА
ER-039,ERRORS,"/configurator, /cart",src/lib/pricing/compatibility.ts,Ошибка совместимости: высота недоступна для модели,Высота {H} мм недоступна для модели «{модель}»,«{Модель}» моделі үшін {H} мм биіктік қолжетімсіз,NEEDS_REVIEW,ДИНАМИЧЕСКАЯ СТРОКА
ER-040,ERRORS,"/configurator, /cart",src/lib/pricing/compatibility.ts,Ошибка совместимости: ширина недоступна для модели,Ширина {W} мм недоступна для модели «{модель}»,«{Модель}» моделі үшін {W} мм ен қолжетімсіз,NEEDS_REVIEW,ДИНАМИЧЕСКАЯ СТРОКА
ER-041,ERRORS,"/configurator, /cart",src/lib/pricing/compatibility.ts,Ошибка совместимости: глубина недоступна для модели,Глубина {D} мм недоступна для модели «{модель}»,«{Модель}» моделі үшін {D} мм тереңдік қолжетімсіз,NEEDS_REVIEW,ДИНАМИЧЕСКАЯ СТРОКА
ER-042,ERRORS,"/configurator, /cart",src/lib/pricing/compatibility.ts; src/lib/pricing/ms-standard-compatibility.ts,Ошибка совместимости: число полок вне диапазона,Число полок должно быть от {min} до {max},Сөре саны {min}-дан {max}-ға дейін болуы тиіс,NEEDS_REVIEW,ДИНАМИЧЕСКАЯ СТРОКА
ER-043,ERRORS,"/configurator, /cart",src/lib/pricing/compatibility.ts,Ошибка совместимости: тип полки недоступен для модели,Тип полки недоступен для модели «{модель}»,«{Модель}» моделі үшін сөре түрі қолжетімсіз,NEEDS_REVIEW,ДИНАМИЧЕСКАЯ СТРОКА
ER-044,ERRORS,"/configurator, /cart",src/lib/pricing/compatibility.ts,Ошибка совместимости: нагрузка недоступна для модели,Нагрузка {N} кг недоступна для модели «{модель}»,«{Модель}» моделі үшін {N} кг жүктеме қолжетімсіз,NEEDS_REVIEW,ДИНАМИЧЕСКАЯ СТРОКА
ER-045,ERRORS,"/configurator, /cart",src/lib/pricing/compatibility.ts,Ошибка совместимости: нагрузка ограничена шириной секции,Нагрузка {N} кг доступна только при ширине секции до {W} мм,{N} кг жүктеме тек секция ені {W} мм-ге дейін болғанда қолжетімді,NEEDS_REVIEW,ДИНАМИЧЕСКАЯ СТРОКА
ER-046,ERRORS,"/configurator, /cart",src/lib/pricing/compatibility.ts,Ошибка совместимости: нагрузка ограничена глубиной,Нагрузка {N} кг доступна только при глубине до {D} мм,{N} кг жүктеме тек тереңдігі {D} мм-ге дейін болғанда қолжетімді,NEEDS_REVIEW,ДИНАМИЧЕСКАЯ СТРОКА
ER-047,ERRORS,"/configurator, /cart",src/lib/pricing/compatibility.ts,Ошибка совместимости: недоступен выбранный цвет,Выбранный цвет недоступен,Таңдалған түс қолжетімсіз,NEEDS_REVIEW,
ER-048,ERRORS,"/configurator, /cart",src/lib/pricing/compatibility.ts,Ошибка совместимости: недоступен вариант сборки,Выбранный вариант сборки недоступен,Таңдалған жинау нұсқасы қолжетімсіз,NEEDS_REVIEW,
ER-049,ERRORS,"/configurator, /cart",src/lib/pricing/compatibility.ts,Ошибка совместимости: недоступен способ доставки,Выбранный способ доставки недоступен,Таңдалған жеткізу тәсілі қолжетімсіз,NEEDS_REVIEW,
ER-050,ERRORS,"/configurator, /cart",src/lib/pricing/compatibility.ts,Ошибка совместимости: недоступен аксессуар,Один из выбранных аксессуаров недоступен,Таңдалған аксессуарлардың бірі қолжетімсіз,NEEDS_REVIEW,
ER-051,ERRORS,"/configurator, /cart",src/lib/pricing/compatibility.ts,Ошибка совместимости: аксессуар недоступен для модели,Аксессуар «{аксессуар}» недоступен для модели «{модель}»,«{Модель}» моделі үшін «{аксессуар}» аксессуары қолжетімсіз,NEEDS_REVIEW,ДИНАМИЧЕСКАЯ СТРОКА
ER-052,ERRORS,"/configurator, /cart",src/lib/pricing/compatibility.ts,Ошибка совместимости: превышено количество аксессуара,Максимальное количество «{аксессуар}» — {N} на секцию,«{Аксессуар}» ең көбі — бір секцияға {N},NEEDS_REVIEW,ДИНАМИЧЕСКАЯ СТРОКА
ER-053,ERRORS,"/configurator, /cart",src/lib/pricing/compatibility.ts,Ошибка совместимости: крестовина жёсткости только для секции 1000 мм,Крестовина жёсткости доступна только для секции шириной 1000 мм,Қатайтқыш айқыш тек ені 1000 мм секция үшін қолжетімді,NEEDS_REVIEW,"По смыслу совпадает с примечанием CF-049, но это серверная ошибка"
ER-054,ERRORS,"/configurator, /cart",src/lib/pricing/ms-standard-compatibility.ts,Ошибка совместимости MS Стандарт: высота недоступна,Высота {H} мм недоступна для MS Стандарт,MS Стандарт үшін {H} мм биіктік қолжетімсіз,NEEDS_REVIEW,ДИНАМИЧЕСКАЯ СТРОКА
ER-055,ERRORS,"/configurator, /cart",src/lib/pricing/ms-standard-compatibility.ts,Ошибка совместимости MS Стандарт: слишком много полок для высоты,При высоте {H} мм максимум {N} полок,Биіктігі {H} мм болғанда ең көбі {N} сөре,NEEDS_REVIEW,ДИНАМИЧЕСКАЯ СТРОКА
ER-056,ERRORS,"/configurator, /cart",src/lib/pricing/ms-standard-compatibility.ts,Ошибка совместимости MS Стандарт: ширина недоступна,Ширина {W} мм недоступна для MS Стандарт,MS Стандарт үшін {W} мм ен қолжетімсіз,NEEDS_REVIEW,ДИНАМИЧЕСКАЯ СТРОКА
ER-057,ERRORS,"/configurator, /cart",src/lib/pricing/ms-standard-compatibility.ts,Ошибка совместимости MS Стандарт: глубина недоступна при данной ширине,Глубина {D} мм недоступна при ширине секции {W} мм,Секция ені {W} мм болғанда {D} мм тереңдік қолжетімсіз,NEEDS_REVIEW,ДИНАМИЧЕСКАЯ СТРОКА
ER-058,ERRORS,"/contacts, /",src/app/api/contact/route.ts,Ответ API об успешной отправке обращения,Заявка отправлена,Өтінім жіберілді,NEEDS_REVIEW,Возвращается API; в интерфейсе показывается собственный текст CN-011
ER-059,ERRORS,/order,src/app/api/orders/route.ts,Ответ API: одна из конфигураций в корзине не прошла валидацию (показывается в форме заказа),Одна из конфигураций в корзине некорректна. Откройте её в конфигураторе и добавьте в корзину заново.,"Себеттегі конфигурациялардың бірі дұрыс емес. Оны конфигураторда ашып, себетке қайта қосыңыз.",NEEDS_REVIEW,НОВОЕ ПРЕДЛОЖЕНИЕ kk (2026-09-21) — требует проверки владельцем
SE-001,SEO,/,src/app/layout.tsx,Шаблон заголовка по умолчанию для всех страниц (title),{бренд} — модульные металлические стеллажи | Казахстан,{бренд} — модульдік металл стеллаждар | Қазақстан,NEEDS_REVIEW,"ДИНАМИЧЕСКАЯ СТРОКА. Используется и как title главной страницы. Терминология 2026-09-21: стеллаж (весь стеллаж) → «стеллаж», не «сөре»"
SE-002,SEO,(все страницы),src/app/layout.tsx,Заголовок Open Graph и Twitter по умолчанию,{бренд} — модульные металлические стеллажи,{бренд} — модульдік металл стеллаждар,NEEDS_REVIEW,"ДИНАМИЧЕСКАЯ СТРОКА. Терминология 2026-09-21: стеллаж (весь стеллаж) → «стеллаж», не «сөре»"
SE-003,SEO,(все страницы),src/app/layout.tsx,Ключевое слово в метаданных,стеллаж металлический,металл стеллаж,NEEDS_REVIEW,"Ключевые слова требуют отдельного подбора для казахского поиска, а не дословного перевода"
SE-004,SEO,(все страницы),src/app/layout.tsx,Ключевое слово в метаданных,купить стеллаж,стеллаж сатып алу,NEEDS_REVIEW,Требуется подбор ключевых слов носителем
SE-005,SEO,(все страницы),src/app/layout.tsx,Ключевое слово в метаданных,складской стеллаж,қойма стеллажы,NEEDS_REVIEW,Требуется подбор ключевых слов носителем
SE-006,SEO,(все страницы),src/app/layout.tsx,Ключевое слово в метаданных,архивный стеллаж,мұрағат стеллажы,NEEDS_REVIEW,Требуется подбор ключевых слов носителем
SE-007,SEO,(все страницы),src/app/layout.tsx,Ключевое слово в метаданных,стеллаж Казахстан,стеллаж Қазақстан,NEEDS_REVIEW,Требуется подбор ключевых слов носителем
SE-008,SEO,(все страницы),src/app/layout.tsx,Ключевое слово в метаданных,MS стеллажи,MS стеллаждары,NEEDS_REVIEW,Требуется подбор ключевых слов носителем
SE-009,SEO,(все страницы),src/app/layout.tsx,Ключевое слово в метаданных,конфигуратор стеллажей,стеллаж конфигураторы,NEEDS_REVIEW,Требуется подбор ключевых слов носителем
SE-010,SEO,/catalog,src/app/catalog/page.tsx,"Заголовок страницы каталога (title, Open Graph)",Каталог металлических стеллажей MS — цены и характеристики,MS металл стеллажының каталогы — бағалары мен сипаттамалары,NEEDS_REVIEW,
SE-011,SEO,/catalog,src/app/catalog/page.tsx,"Описание страницы каталога (meta description, Open Graph)","Каталог складских, архивных и усиленных металлических стеллажей MS. Фильтры по модели, размерам и назначению, расчёт цены онлайн.","Қоймаға, мұрағатқа және жоғары жүктемеге арналған MS металл стеллаж каталогы. Модель, өлшем және қолданылуы бойынша сүзгілер, бағаны онлайн есептеу.",NEEDS_REVIEW,
SE-012,SEO,/catalog/[model],src/lib/data/seed-data.ts,"Заголовок страницы модели MS Стандарт (title, Open Graph)",Стеллаж MS Стандарт — модульный металлический стеллаж | купить в Казахстане,MS Стандарт стеллаж— модульдік металл стеллажы | Қазақстанда сатып алу,NEEDS_REVIEW,
SE-013,SEO,/catalog/[model],src/lib/data/seed-data.ts,"Описание страницы модели MS Стандарт (meta description, Open Graph)","Металлический стеллаж MS Стандарт: нагрузка до 150 кг на полку, стандартные размеры на выбор, сборка без сварки. Рассчитайте цену в конфигураторе и закажите с доставкой по Казахстану.","MS Стандарт металл стеллаж: бір сөреге 150 кг-ға дейін жүктеме, таңдауға болатын стандартты өлшемдер, дәнекерлеусіз құрастыру. Бағасын конфигураторда есептеп, Қазақстан бойынша жеткізумен тапсырыс беріңіз.",NEEDS_REVIEW,ru обновлён по исходнику 2026-09-21. НОВОЕ ПРЕДЛОЖЕНИЕ kk (2026-09-21) — требует проверки владельцем (в переводе владельца заменено только «әртүрлі өлшемдер»)
SE-014,SEO,/catalog,src/lib/data/seed-data.ts,Заголовок готовой конфигурации в метаданных каталога,MS Стандарт 2000×1000×300 — архивный стеллаж 4 полки | купить,MS Стандарт 2000×1000×300 — 4 сөрелі мұрағат стеллажы | сатып алу,NEEDS_REVIEW,
SE-015,SEO,/catalog,src/lib/data/seed-data.ts,Описание готовой конфигурации в метаданных каталога,"Готовая конфигурация MS Стандарт 2000×1000×300 мм, 4 полки, нагрузка 150 кг. Цена, доставка и сборка по Казахстану.","MS Стандарт 2000×1000×300 мм дайын конфигурациясы, 4 сөре, 150 кг жүктеме. Бағасы, жеткізу және Қазақстан бойынша құрастыру.",NEEDS_REVIEW,
SE-016,SEO,/catalog,src/lib/data/seed-data.ts,Заголовок готовой конфигурации в метаданных каталога,MS Стандарт 2000×1000×400 — складской стеллаж 4 полки | купить,MS Стандарт 2000×1000×400 — 4 сөрелі қойма стеллажы | сатып алу,NEEDS_REVIEW,
SE-017,SEO,/catalog,src/lib/data/seed-data.ts,Описание готовой конфигурации в метаданных каталога,"Готовая конфигурация MS Стандарт 2000×1000×400 мм, 4 полки, нагрузка 150 кг. Цена, доставка и сборка по Казахстану.","MS Стандарт 2000×1000×400 мм дайын конфигурациясы, 4 сөре, 150 кг жүктеме. Бағасы, жеткізу және Қазақстан бойынша құрастыру.",NEEDS_REVIEW,
SE-018,SEO,/catalog,src/lib/data/seed-data.ts,Заголовок готовой конфигурации в метаданных каталога,MS Стандарт 2000×1000×600 — складской стеллаж 4 полки | купить,MS Стандарт 2000×1000×600 — 4 сөрелі қойма стеллажы | сатып алу,NEEDS_REVIEW,
SE-019,SEO,/catalog,src/lib/data/seed-data.ts,Описание готовой конфигурации в метаданных каталога,"Готовая конфигурация MS Стандарт 2000×1000×600 мм, 4 полки, нагрузка 150 кг. Цена, доставка и сборка по Казахстану.","MS Стандарт 2000×1000×600 мм дайын конфигурациясы, 4 сөре, 150 кг жүктеме. Бағасы, жеткізу және Қазақстан бойынша құрастыру.",NEEDS_REVIEW,
SE-020,SEO,/catalog,src/lib/data/seed-data.ts,Заголовок готовой конфигурации в метаданных каталога,MS Стандарт 1800×700×300 — гаражный стеллаж | купить,MS Стандарт 1800×700×300 — гараж стеллажы | сатып алу,NEEDS_REVIEW,
SE-021,SEO,/catalog,src/lib/data/seed-data.ts,Описание готовой конфигурации в метаданных каталога,"Компактный гаражный стеллаж MS Стандарт 1800×700×300 мм, 4 полки. Цена и доставка по Казахстану.","MS Стандарт 1800×700×300 мм ықшам гараж стеллажы, 4 сөре. Бағасы және Қазақстан бойынша жеткізу.",NEEDS_REVIEW,
SE-022,SEO,/configurator,src/app/configurator/page.tsx,"Заголовок страницы конфигуратора (title, Open Graph)",Конфигуратор стеллажей MS — расчёт цены онлайн,MS стеллажы конфигураторы — бағаны онлайн есептеу,NEEDS_REVIEW,
SE-023,SEO,/configurator,src/app/configurator/page.tsx,"Описание страницы конфигуратора (meta description, Open Graph)","Соберите стеллаж MS под свои задачи: модель, размеры, полки, нагрузка, стенки, аксессуары. Цена рассчитывается мгновенно.","Қажетіңізге қарай MS стеллаж құрастырыңыз: модель, өлшемдер, сөрелер, жүктеме, қабырғалар, аксессуарлар. Бағасы бірден есептеледі.",NEEDS_REVIEW,
SE-024,SEO,/cart,src/app/cart/page.tsx,Заголовок страницы корзины (title),Корзина,Себет,NEEDS_REVIEW,"Страница закрыта от индексации, но заголовок виден во вкладке браузера"
SE-025,SEO,/cart,src/app/cart/page.tsx,Описание страницы корзины (meta description),Ваши конфигурации стеллажей MS перед оформлением заказа.,Тапсырыс рәсімдеу алдындағы MS стеллаж конфигурациялары.,NEEDS_REVIEW,
SE-026,SEO,/order,src/app/order/page.tsx,Заголовок страницы оформления заказа (title),Оформление заказа,Тапсырысты рәсімдеу,NEEDS_REVIEW,
SE-027,SEO,/order,src/app/order/page.tsx,Описание страницы оформления заказа (meta description),Оформите заказ на стеллажи MS онлайн.,MS стеллаждарына онлайн тапсырыс беріңіз.,NEEDS_REVIEW,
SE-028,SEO,/order/success,src/app/order/success/page.tsx,Заголовок страницы успешного заказа (title),Заказ оформлен,Тапсырыс рәсімделді,NEEDS_REVIEW,
SE-029,SEO,/order/success,src/app/order/success/page.tsx,Описание страницы успешного заказа (meta description),Спасибо за заказ стеллажей MS.,MS стеллажына тапсырыс бергеніңізге рақмет.,NEEDS_REVIEW,
SE-030,SEO,/delivery,src/app/delivery/page.tsx,"Заголовок страницы доставки (title, Open Graph)",Доставка и сборка стеллажей MS по Казахстану,Қазақстан бойынша MS стеллажын жеткізу және құрастыру,NEEDS_REVIEW,
SE-031,SEO,/delivery,src/app/delivery/page.tsx,"Описание страницы доставки (meta description, Open Graph)","Склады в Алматы, Астане, Караганде и Шымкенте: самовывоз, бесплатная доставка в день заказа по четырём городам и доставка по Казахстану, профессиональная сборка стеллажей MS. Условия и сроки.","Алматы, Астана, Қарағанды және Шымкент қалаларындағы қоймалар: алып кету, төрт қала бойынша тапсырыс күні тегін жеткізу және Қазақстан бойынша жеткізу, MS стеллажын кәсіби құрастыру. Шарттары мен мерзімдері.",NEEDS_REVIEW,ru обновлён по исходнику 2026-09-21. НОВОЕ ПРЕДЛОЖЕНИЕ kk (2026-09-21) — требует проверки владельцем (в переводе владельца добавлен только фрагмент о бесплатной доставке)
SE-032,SEO,/payment,src/app/payment/page.tsx,"Заголовок страницы оплаты (title, Open Graph)",Оплата,Төлем,NEEDS_REVIEW,
SE-033,SEO,/payment,src/app/payment/page.tsx,"Описание страницы оплаты (meta description, Open Graph)","Способы оплаты стеллажей MS: безналичный расчёт, оплата по счёту, наличные, Kaspi Pay и Kaspi QR.","MS стеллажын төлеу тәсілдері: қолма-қол ақшасыз есеп айырысу, шот бойынша төлем, қолма-қол ақша, Kaspi Pay және Kaspi QR.",NEEDS_REVIEW,
SE-034,SEO,/contacts,src/app/contacts/page.tsx,"Заголовок страницы контактов (title, Open Graph)",Контакты,Байланыс,NEEDS_REVIEW,
SE-035,SEO,/contacts,src/app/contacts/page.tsx,"Описание страницы контактов (meta description, Open Graph)","Свяжитесь с {бренд}: WhatsApp, email и адрес.","{Бренд} компаниясымен байланысыңыз: WhatsApp, email және мекенжай.",NEEDS_REVIEW,ДИНАМИЧЕСКАЯ СТРОКА
SE-036,SEO,/privacy,src/app/privacy/page.tsx,"Заголовок страницы политики (title, Open Graph)",Политика конфиденциальности,Құпиялылық саясаты,NEEDS_REVIEW,
SE-037,SEO,/privacy,src/app/privacy/page.tsx,"Описание страницы политики (meta description, Open Graph)",Политика обработки персональных данных пользователей сайта MS Стеллажи.,MS Стеллаждар сайты пайдаланушыларының дербес деректерін өңдеу саясаты.,NEEDS_REVIEW,
SE-038,SEO,/terms,src/app/terms/page.tsx,"Заголовок страницы оферты (title, Open Graph)",Публичная оферта,Жария оферта,NEEDS_REVIEW,
SE-039,SEO,/terms,src/app/terms/page.tsx,"Описание страницы оферты (meta description, Open Graph)",Условия публичной оферты на продажу металлических стеллажей MS.,MS металл стеллажын сатуға арналған жария оферта шарттары.,NEEDS_REVIEW,
SE-040,SEO,/catalog/[model],src/app/catalog/[model]/page.tsx,"Заголовок страницы, если модель не найдена (title, noindex)",Модель не найдена,Модель табылмады,NEEDS_REVIEW,"Тот же текст, что PR-001 — это одна и та же строка метаданных"
